doc_id;bank;field;model_value;model_conf;confidence_source;disagreement;snippet;gold_value;verdict;note
dunya-katilim--kampanyalar-ipekyol;dunya-katilim;campaign_type;Konut Finansmanı;0.60;classifier;;Anasayfa Kampanyalar İpekyol İpekyol'da 4 Taksit Fırsatı! Dünya Katılım Paraf ile İpekyol mağazaları ve www.ipekyol.com.tr 'de Paraf POS'larından yapılacak 5.000 TL üzeri alışverişlerde 4 taksit imkanı sunulacaktır. Kamp …;;;
dunya-katilim--kampanyalar-ipekyol;dunya-katilim;vade_ay;12;0.55;rule_heuristic;;"…çilerin İnternet Sitesini ziyaret sıklığına ve ziyaret zamanlarına ilişkin bilgi toplamak amacıyla kullanılan çerezdir. [1 yıl] 5.Kişisel Veri Sahibi Olarak Haklarınız Nelerdir? Kişisel veri sahipleri Kanunun ""ilgili kişinin haklarını düzenleyen"" …";;;
dunya-katilim--kampanyalar-ipekyol;dunya-katilim;taksit_sayisi;4;0.85;rule_heuristic;;Anasayfa Kampanyalar İpekyol İpekyol'da [4 Taksit] Fırsatı! Dünya Katılım Paraf ile İpekyol mağazaları ve www.ipekyol.com.tr 'de Paraf POS'larından yapılacak 5.000 TL üze…;;;
dunya-katilim--kampanyalar-ipekyol;dunya-katilim;kampanya_suresi;2026-07-31;0.82;rule_heuristic;;…mamında değişiklik yapma ve/veya kampanyayı durdurma hakkını saklı tutar. Paraf Kampanyaları Devam ediyor Bitiş Tarihi: [31 Temmuz 2026] Paylaş Diğer Kampanyalar Tüm site ziyaretçilerimizi daha iyi tanımak, sitemizdeki kullanıcı deneyimini kişiselleştirmek…;;;
kuveyt-turk--isim-icin-musteri-ol-kampanyalari;kuveyt-turk;campaign_type;Konut Finansmanı;0.60;classifier;;Ana Sayfa Kampanyalar İşim İçin Kampanyalar Kendim İçin İşim İçin Kampanya Arşivi Tüm Kampanyalar Kart Kampanyaları KOBİ Kampanyaları Müşteri Ol Kampanyaları POS Kampanyaları Ara Kampanya Aralığı: 14 Mayıs 2026 - 31 Aral …;;;
kuveyt-turk--isim-icin-musteri-ol-kampanyalari;kuveyt-turk;kampanya_suresi;2026-05-14;0.72;rule_heuristic;;…şivi Tüm Kampanyalar Kart Kampanyaları KOBİ Kampanyaları Müşteri Ol Kampanyaları POS Kampanyaları Ara Kampanya Aralığı: [14 Mayıs 2026] - 31 Aralık 2026 Kuveyt Türk Veteriner Klinik Müşterilerine Özel Fugevet Dijital Yönetim Çözümlerinden %30 İndirim Fuge…;;;
kuveyt-turk--kampanya-arsivi-1000-tl-hediyesiyle-saglam-tohum-kart-hizmetinizde;kuveyt-turk;campaign_type;Konut Finansmanı;0.60;classifier;;Ana Sayfa Kampanyalar Kampanya Arşivi 1000 TL Hediyesiyle Sağlam Tohum Kart Hizmetinizde! Sağlam Tohum Kart ile yapacağınız alışverişe özel 1000 TL indirim fırsatı! Kampanya Tarihleri 19.04.2024 - 30.06.2024 Kampanya Sür …;;;
kuveyt-turk--kampanya-arsivi-1000-tl-hediyesiyle-saglam-tohum-kart-hizmetinizde;kuveyt-turk;kampanya_suresi;2024-04-19;0.72;rule_heuristic;;… Tohum Kart Hizmetinizde! Sağlam Tohum Kart ile yapacağınız alışverişe özel 1000 TL indirim fırsatı! Kampanya Tarihleri [19.04.2024] - 30.06.2024 Kampanya Süresi Doldu! Kampanyayı Paylaş Facebook'da paylaş X'de paylaş LinkedIn'de paylaş Whatsapp'da pay…;;;
kuveyt-turk--kampanya-arsivi-arac-kiralamasina-ozel-ekstra-3000-mil;kuveyt-turk;campaign_type;Konut Finansmanı;0.60;classifier;;Ana Sayfa Kampanyalar Kampanya Arşivi Araç Kiralamasına Özel Ekstra 3000 Mil! Mayıs ayında yapacağınız araç kiralamasına özel ekstra Mil fırsatını kaçırmayın! Kampanya Tarihleri 1.05.2025 - 31.05.2025 Kampanya Süresi Dol …;;;
kuveyt-turk--kampanya-arsivi-arac-kiralamasina-ozel-ekstra-3000-mil;kuveyt-turk;kampanya_suresi;2025-05-01;0.72;rule_heuristic;;…el Ekstra 3000 Mil! Mayıs ayında yapacağınız araç kiralamasına özel ekstra Mil fırsatını kaçırmayın! Kampanya Tarihleri [1.05.2025] - 31.05.2025 Kampanya Süresi Doldu! Kampanyayı Paylaş Facebook'da paylaş X'de paylaş LinkedIn'de paylaş Whatsapp'da pay…;;;
kuveyt-turk--kampanya-arsivi-bisiklet-finansmaninda-enerji-tasarrufu-haftasina-ozel-419-kar-o;kuveyt-turk;campaign_type;Kart;0.70;classifier;;Ana Sayfa Kampanyalar Kampanya Arşivi Bisiklet Finansmanı'nda Enerji Tasarrufu Haftasına Özel %4.19 Kar Oranı Fırsatı! Daha yaşanılabilir bir dünya için Enerji Haftasına özel kar payı oranı Bisiklet Finansmanı'nda! Kampa …;;;
kuveyt-turk--kampanya-arsivi-bisiklet-finansmaninda-enerji-tasarrufu-haftasina-ozel-419-kar-o;kuveyt-turk;finansman_tutari;"{""currency"": ""TRY"", ""value"": 13.88247}";0.50;rule_heuristic;;…n örnek ödeme planı: Aylık kar payı oranı %4,19, aylık maliyet %5,5507, yıllık maliyet %91,2198. Ödenecek toplam tutar: [13,882.47 TL]. Bu ödeme planı bilgi amaçlı olup Kuveyt Türk Katılım Bankası A.Ş.'yi hiçbir şekilde taahhüt altına sokmaz.;;;
kuveyt-turk--kampanya-arsivi-bisiklet-finansmaninda-enerji-tasarrufu-haftasina-ozel-419-kar-o;kuveyt-turk;vade_ay;12;0.85;rule_heuristic;;…en başvurabilirsiniz. Kuveyt Türk Bisiklet Finansmanı hakkında daha fazla detaylı bilgi almak için tıklayabilirsiniz. **[12 ay] vadeli 10.000 TL'lik başvuru için örnek ödeme planı: Aylık kar payı oranı %4,19, aylık maliyet %5,5507, yıllık maliyet …;;;
kuveyt-turk--kampanya-arsivi-bisiklet-finansmaninda-enerji-tasarrufu-haftasina-ozel-419-kar-o;kuveyt-turk;kampanya_suresi;2025-01-06;0.72;rule_heuristic;;…atı! Daha yaşanılabilir bir dünya için Enerji Haftasına özel kar payı oranı Bisiklet Finansmanı'nda! Kampanya Tarihleri [6.01.2025] - 20.01.2025 Kampanya Süresi Doldu! Kampanyayı Paylaş Facebook'da paylaş X'de paylaş LinkedIn'de paylaş Whatsapp'da pay…;;;
kuveyt-turk--kampanya-arsivi-business-plus-ile-akaryakitta-indirim-firsati;kuveyt-turk;campaign_type;Taşıt Finansmanı;0.60;classifier;;Ana Sayfa Kampanyalar Kampanya Arşivi Business Plus ile Akaryakıtta İndirim Fırsatı Business Plus ile akaryakıtta 200 TL'ye Varan İndirim! Kampanya Tarihleri 31.05.2024 - 30.06.2024 Kampanya Süresi Doldu! Kampanyayı Payl …;;;
kuveyt-turk--kampanya-arsivi-business-plus-ile-akaryakitta-indirim-firsati;kuveyt-turk;kampanya_suresi;2024-05-31;0.72;rule_heuristic;;…Business Plus ile Akaryakıtta İndirim Fırsatı Business Plus ile akaryakıtta 200 TL'ye Varan İndirim! Kampanya Tarihleri [31.05.2024] - 30.06.2024 Kampanya Süresi Doldu! Kampanyayı Paylaş Facebook'da paylaş X'de paylaş LinkedIn'de paylaş Whatsapp'da pay…;;;
kuveyt-turk--kampanyalar-kendim-icin;kuveyt-turk;campaign_type;Kart;0.80;classifier;;Ana Sayfa Kampanyalar Kampanyalar Kendim İçin İşim İçin Kampanya Arşivi Tüm Kampanyalar Seyahat Kampanyaları Kart Kampanyaları Müşteri Ol Kampanyaları Finansman Kampanyaları Ara Kampanya Aralığı: 20 Temmuz 2026 - 31 Aral …;;;
kuveyt-turk--kampanyalar-kendim-icin;kuveyt-turk;taksit_sayisi;2;0.85;rule_heuristic;;…fırsatından yararlanın! Kampanyayı Keşfet Kampanya Aralığı: 28 Temmuz 2026 - 31 Aralık 2026 Altınyıldız'da Vade Farksız [2 Taksit] Fırsatı Altınyıldız Resmi Web Sitesinde Vade Farksız 2 Taksit Fırsatı! Kampanyayı Keşfet Kampanya Aralığı: 1 Şubat 2024…;;;
kuveyt-turk--kampanyalar-kendim-icin;kuveyt-turk;kampanya_suresi;2026-07-20;0.72;rule_heuristic;;…Kampanyalar Seyahat Kampanyaları Kart Kampanyaları Müşteri Ol Kampanyaları Finansman Kampanyaları Ara Kampanya Aralığı: [20 Temmuz 2026] - 31 Aralık 2026 Davet Kodunla Gel, Memnuniyet Anketine Katıl, 750 TL Kazan! Davet Kodu ile Müşteri Olup Memnuniyet Ank…;;;
tom-katilim--cok-kazananlar-kulubu-kampanya-a101de-her-alisveriste-3-nakit-iade;tom-katilim;campaign_type;Kart;0.70;classifier;;TOM Bank Hadi Hadi Kazan TOM Bank Çok Kazananlar Kulübü Çok Kazananlar Kulübü Kampanya A101'de her alışverişte %3'e varan nakit iade! Hemen İndir Hemen İndir A101'de her alışverişte %3'e varan nakit iade! Kampanya 31 Ara …;;;
tom-katilim--cok-kazananlar-kulubu-kampanya-a101de-her-alisveriste-3-nakit-iade;tom-katilim;kampanya_suresi;2026-12-31;0.85;rule_heuristic;;… her alışverişte %3'e varan nakit iade! Hemen İndir Hemen İndir A101'de her alışverişte %3'e varan nakit iade! Kampanya [31 Aralık 2026] tarihine kadar geçerlidir. Kampanya kapsamında bir takvim ayında en fazla 125 TL nakit iade kazanılabilir Kampanyadan a…;;;
tom-katilim--kampanyalar-hadi-black-kredi-karti-ile-pegasus-harcamalarindan-50-iade-kazan;tom-katilim;campaign_type;Kart;0.70;classifier;;TOM Bank Hadi Hadi Kazan Kampanyalar Hadi Black Kredi Kartı ile Pegasus harcamalarından %50 iade kazan! Hemen İndir Kampanya Tarihleri 01 Temmuz - 31 Ekim 2026 Hemen İndir Hadi Black Kredi Kartı ile Pegasus harcamalarınd …;;;
tom-katilim--kampanyalar-hadi-black-kredi-karti-ile-pegasus-harcamalarindan-50-iade-kazan;tom-katilim;finansman_tutari;"{""currency"": ""TRY"", ""value"": 25000.0}";0.72;rule_heuristic;;…Günlük Hesabı'nda ortalama en az 50.000 TL bulundurması veya harcama öncesindeki son Hadi Black Kredi Kartı ekstresinin [25.000 TL] ve üzerinde olması gerekmektedir. TOM Bank Çok Kazananlar Kulübü üyesi olmak için 10,000 TL ve üzerinde limitli Hadi Bl…;;;
tom-katilim--kampanyalar-hadi-black-kredi-karti-ile-pegasus-harcamalarindan-50-iade-kazan;tom-katilim;kampanya_suresi;2026-10-31;0.72;rule_heuristic;;…mpanyalar Hadi Black Kredi Kartı ile Pegasus harcamalarından %50 iade kazan! Hemen İndir Kampanya Tarihleri 01 Temmuz - [31 Ekim 2026] Hemen İndir Hadi Black Kredi Kartı ile Pegasus harcamalarından %50 iade kazan! Kampanyaya Katılım: Müşteri, Tom Bank Uy…;;;
tom-katilim--kampanyalar-hadi-kredi-karti-limitini-artir-toplam-2000-tlye-kadar-a101-hediye-b;tom-katilim;campaign_type;Kart;0.70;classifier;;TOM Bank Hadi Hadi Kazan Kampanyalar Kredi Kartı limitini artır, harcamalarından toplam 2000 TL'ye kadar A101 hediye bakiye kazan! Hemen İndir Hemen İndir Kredi Kartı limitini artır, harcamalarından toplam 2000 TL'ye kad …;;;
tom-katilim--kampanyalar-hadi-kredi-karti-limitini-artir-toplam-2000-tlye-kadar-a101-hediye-b;tom-katilim;kampanya_suresi;2026-08-31;0.82;rule_heuristic;;…os'a kadar yapacağın harcamalardan 2.000 TL'ye kadar A101 hediye bakiye kazan! Kampanya Detayları: Kampanya 27 Temmuz – [31 Ağustos 2026] tarihleri arasında yapılacak tüm sektör harcamalarında geçerlidir. Kampanyadan faydalanabilmek için tarafınıza ilgili k…;;;
turkiye-finans--kampanyalar-default;turkiye-finans;campaign_type;Konut Finansmanı;0.80;classifier;;Navigasyonu görüntüle İçeriği görüntüle GÜNCELLE Çerez Politikası ve 6698 sayılı Kişisel Verilerin Korunması Kanunu kapsamında Bankamız ile paylaşmış olduğunuz kişisel verileriniz ile ilgili detaylı bilgiye Kişisel Veril …;;;
turkiye-finans--kampanyalar-kart-kampanyalari;turkiye-finans;campaign_type;Konut Finansmanı;0.80;classifier;;Navigasyonu görüntüle İçeriği görüntüle GÜNCELLE Çerez Politikası ve 6698 sayılı Kişisel Verilerin Korunması Kanunu kapsamında Bankamız ile paylaşmış olduğunuz kişisel verileriniz ile ilgili detaylı bilgiye Kişisel Veril …;;;
turkiye-finans--kampanyalar-yakininizi-davet-edin;turkiye-finans;campaign_type;Konut Finansmanı;0.80;classifier;;Navigasyonu görüntüle İçeriği görüntüle GÜNCELLE Çerez Politikası ve 6698 sayılı Kişisel Verilerin Korunması Kanunu kapsamında Bankamız ile paylaşmış olduğunuz kişisel verileriniz ile ilgili detaylı bilgiye Kişisel Veril …;;;
turkiye-finans--kampanyalar-yakininizi-davet-edin;turkiye-finans;kar_payi_orani;50000.0;0.50;rule_heuristic;;…smanı ve 11.000 TL'ye varan bonus fırsatından yararlanmalarını sağlayın. Mobilden yeni müşterilere özel %0 kâr payı ile [50.000 ]TL'ye varan İhtiyaç Finansmanı fırsatı ile ilgili detaylı bilgi için tıklayın . %0 kâr paylı İhtiyaç Finansmanı fırsatın…;;;
turkiye-finans--kampanyalar-yakininizi-davet-edin;turkiye-finans;kampanya_suresi;2026-07-31;0.72;rule_heuristic;;"…şteri Ol"" adımları ile ilgili detaylar için tıklayın . Kampanya Hangi Tarihler Arasında Geçerlidir? Kampanya 1 Temmuz - [31 Temmuz 2026] tarihleri arasında geçerlidir. Kampanya Koşulları Kampanya 1 Temmuz - 31 Temmuz 2026 tarihleri arasında geçerlidir. Kam…";;;
vakif-katilim--detay-cicek-gibi-kampanya-vakif-katilimda;vakif-katilim;campaign_type;Konut Finansmanı;0.60;classifier;;Müşteri Ol Kendim İçin SİZE ÖZEL ÇÖZÜMLER ÜRÜN VE HİZMETLERİMİZ İşim İçin SİZE ÖZEL ÇÖZÜMLER ÜRÜN VE HİZMETLERİMİZ Hakkımızda Ana Sayfa Kendim İçin Kampanyalar Çiçek Gibi Kampanya Vakıf Katılım'da! Kampanya Geçerlilik Ta …;;;
vakif-katilim--detay-cicek-gibi-kampanya-vakif-katilimda;vakif-katilim;taksit_sayisi;3;0.85;rule_heuristic;;…a ve kampanyayı durdurma hakkına sahiptir. Tümünü Göster İlginizi Çekebilecek Kampanyalar MTV Ödemelerinde Vade Farksız [3 Taksit] Detaylı Bilgi VKart'la Şarj Et, Yola Devam Et! Detaylı Bilgi TROY ile Gelir Vergisi Ödemelerine Vade Farksız 3 Taksit D…;;;
vakif-katilim--detay-cicek-gibi-kampanya-vakif-katilimda;vakif-katilim;kampanya_suresi;2025-12-31;0.82;rule_heuristic;;"…içek Gibi Kampanya Vakıf Katılım'da! Kampanya Geçerlilik Tarihi Kampanya Süresi Dolmuştur Kampanya Detayları 14 Şubat – [31 Aralık 2025] tarihleri arasında ""TAZECICEK"" davet kodunu kullanarak görüntülü görüşme ile müşterimiz olan Vakıf Katılımlılar, yıl so…";;;
vakif-katilim--detay-igdas-finansman-kampanyasi;vakif-katilim;campaign_type;Konut Finansmanı;0.70;classifier;;Müşteri Ol Kendim İçin SİZE ÖZEL ÇÖZÜMLER ÜRÜN VE HİZMETLERİMİZ İşim İçin SİZE ÖZEL ÇÖZÜMLER ÜRÜN VE HİZMETLERİMİZ Hakkımızda Ana Sayfa Kendim İçin Kampanyalar İGDAŞ Finansman Kampanyası Kampanya Geçerlilik Tarihi Kampan …;;;
vakif-katilim--detay-igdas-finansman-kampanyasi;vakif-katilim;finansman_tutari;"{""currency"": ""TRY"", ""value"": 5000.0}";0.82;rule_heuristic;;…0 TL 12.000 TL 12.000 TL Kampanya Detayları: Kampanya kapsamında kullanılabilecek vade farksız finansman tutarı minimum [5.000 TL] ile maksimum 15.000 TL aralığında olup, müşteri adına birden fazla İGDAŞ aboneliği olması durumunda toplamda 15.000 TL'…;;;
vakif-katilim--detay-igdas-finansman-kampanyasi;vakif-katilim;vade_ay;12;0.85;rule_heuristic;;…orsanız 1 ekim 2023- 31 Mayıs 2024 tarihleri arasında İGDAŞ ödemeleriniz için kullanabileceğiniz vade farksız-masrafsız [12 aya] varan vade seçenekleri ile finansman imkanı Vakıf Katılım Şubelerinde sizleri bekliyor. 15.000 TL'ye kadar vade farksız…;;;
vakif-katilim--detay-igdas-finansman-kampanyasi;vakif-katilim;taksit_sayisi;3;0.85;rule_heuristic;;…e güncel İGDAŞ faturası yeterli olacaktır. Tümünü Göster İlginizi Çekebilecek Kampanyalar MTV Ödemelerinde Vade Farksız [3 Taksit] Detaylı Bilgi VKart'la Şarj Et, Yola Devam Et! Detaylı Bilgi TROY ile Gelir Vergisi Ödemelerine Vade Farksız 3 Taksit D…;;;
dunya-katilim--kampanyalar-damat-tween;dunya-katilim;vade_ay;6;0.45;rule_heuristic;;…at tween Paraf İle Damat Tween'de 6 Taksit Fırsatı! Dünya Katılım Paraf ile Paraf POS'larından yapılacak alışverişlerde [6 aya] varan taksit imkanı sunulacaktır. Mağazalardan yapılacak alışverişlerde 6 taksitten yararlanabilmek için kampanyanın sa…;;;
kuveyt-turk--kampanya-arsivi-bisiklet-finansmaninda-enerji-tasarrufu-haftasina-ozel-419-kar-o;kuveyt-turk;kar_payi_orani;36.0;0.40;rule_heuristic;;… paranızdan harcamadan ödeme kolaylığı sunmaktadır. Kampanya kapsamında alışveriş ödemelerinizi %4.19 kar payı oranı ve [36 ]aya varan taksit seçeneği ile yapabilirsiniz. Kampanyalı finansman başvurularında %4.19 kar payı oranlı geri ödeme planı…;;;
vakif-katilim--detay-igdas-finansman-kampanyasi;vakif-katilim;kampanya_suresi;2023-10-01;0.45;rule_heuristic;;…cak ve bütçenizi rahatlatacak yepyeni bir kampanya! Kış aylarında yüksek gelen faturalar bütçenizi aşmasın istiyorsanız [1 ekim 2023]- 31 Mayıs 2024 tarihleri arasında İGDAŞ ödemeleriniz için kullanabileceğiniz vade farksız-masrafsız 12 aya varan vade s…;;;
albaraka--detay-albaraka-konaklama-harcamaniza-5-indirim-kazandiriyor;albaraka;indirim_orani;5.0;0.95;rule_heuristic;;Albaraka Mobil Mobil Bankacılık Aç Albaraka Konaklama Harcamanıza %[5] İndirim Kazandırıyor! Anasayfa Kampanyalar Detay 'Albaraka Konaklama Harcamanıza %5 İndirim Kazandırıyor!' kampanyasına…;;;
albaraka--detay-albaraka-konaklama-harcamaniza-5-indirim-kazandiriyor;albaraka;kampanya_kosullari;"[""Kampanyaya Katılım Adımları Albaraka Mobil üzerinden \"" Albaraka Konaklama Harcamanıza %5 İndirim Kazandırıyor!\"" kampanyası için \""Hemen Katılın\"" butonuna tıklamanız gerekmektedir."", ""Kampanyadan Kimler Faydalanabilir: 1 – 31 Ocak 2026 tarihleri arasında Albaraka Mobil'den kampanyaya katılıp, Albaraka World özellikli kredi kartını kullanarak ilgili koşullarda harcama yapan müşteriler yararlanabilir."", ""Kampanyadan yalnızca dijital portföy yönetimi hizmeti verdiğimiz müşterilerimiz faydalanabilir."", ""Her müşteri kampanyadan yalnızca bir kez faydalanabilir."", ""Ek Kampanya Detayları Kampanyamız, 01.01.2026 ile 31.01.2026 tarihleri arasında yapacağınız havayolu harcamaları için geçerlidir."", ""Kampanyada katılım koşulu aranacaktır."", ""Kampanyadan yararlanabilmeniz için harcamadan önce Albaraka Mobil'den katılım sağlamanız gerekmektedir."", ""Kampanyadan yararlanılabilmesi için konaklama harcama tutarının tek seferde 10.000 TL üzeri olması gerekmektedir.""]";0.95;rule_heuristic;;"…!' kampanyasına katılım sağlayarak, kartınızla yapacağınız 10.000 TL ve üzeri konaklama harcamanıza %5 indirim kazanın! [Kampanyaya Katılım Adımları Albaraka Mobil üzerinden "" Albaraka Konaklama Harcamanıza %5 İndirim Kazandırıyor!"" kampanyası için ""Hemen Katılın"" butonuna tıklamanız gerekmektedir.] Kampanyaya katılmadan önce yapılan işlemler kampanya kapsamında değerlendirilmeyecektir. Kampanya Başlangıç ve Bitiş Ta…";;;
albaraka--detay-albarakalilara-ozel-ucretsiz-ispark-kampanyasi-1;albaraka;masraf_durumu;"{""amount"": 0.0, ""has_fee"": false}";0.95;rule_heuristic;;Albaraka Mobil Mobil Bankacılık Aç [Ücretsiz] İSPARK Otopark Kampanyası | Albarakalılara Özel Anasayfa Kampanyalar Kampanya Başlangıç ve Bitiş 01.01.2026 - 31.12.202…;;;
albaraka--detay-albarakalilara-ozel-ucretsiz-ispark-kampanyasi-1;albaraka;kampanya_kosullari;"[""Albaraka Türk müşterisi olup, kampanya şartlarını sağlayan müşterilerimize İSPARK'ta aylık 2 defa ücretsiz park kullanım fırsatı sunuyoruz!"", ""İSPARK Kampanyasına Katılım Adımları Kampanya şartlarını sağlayan Müşterilerimiz, Albaraka Mobil uygulamamızda giriş yaptıktan sonra Kampanyalar alanında, Albarakalılara Özel Ücretsiz İSPARK Kampanyası 'ndan \""Kod Al\"" butonu ile ücretsiz kullanım şifresi alabilir."", ""Müşterimizin kampanyadan faydalanabilmesi için, katılım sağlayacağı tarihten bir önceki gün kampanya şartlarını sağlamış olması gerekmektedir."", ""Kampanya, Bireysel müşterilerimiz için geçerlidir."", ""Kampanyadan faydalanabilmek için; el terminali ile hizmet verilen yol üstü otoparklarda girişte, katlı ve kapalı (bariyerli) otoparklarda ise çıkışta İSPARK görevlisine Albaraka Türk kampanyasından faydalanmak istediğini müşterinin beyan etmesi gerekmektedir."", ""Albaraka Türk müşterilerinin, belirtilen ücretsiz kullanım süresinden daha kısa süreli park etmeleri durumunda, otopark tipine göre tanımlanan ücretsiz kullanım süresi kadar kullanım yapmış sayılırlar ‘Ücretsiz Parklanma' kampanyalarından yalnızca binek otomobil tarifesine tabi araçlar yararlanabilecektir."", ""ALBARAKA TÜRK KATILIM BANKASI A.Ş. ve İSPARK A.Ş., kampanya süresi ve koşullarında değişiklik yapma hakkını saklı tutmaktadır.""]";0.95;rule_heuristic;;"…aka Mobil Albaraka Mobil Ücretsiz İSPARK Otopark kampanyası ile Albaraka Türk, hayatınızı kolaylaştırmaya devam ediyor. [Albaraka Türk müşterisi olup, kampanya şartlarını sağlayan müşterilerimize İSPARK'ta aylık 2 defa ücretsiz park kullanım fırsatı sunuyoruz!] Albaraka müşterisi değilseniz, siz de Albaraka Mobil'de yer alan ""Müşteri Olmak İstiyorum"" butonuna tıklayarak görüntül…";;;
albaraka--detay-istanbul-havalimani-hizli-gecis-kampanyasi;albaraka;masraf_durumu;"{""amount"": 0.0, ""has_fee"": false}";0.95;rule_heuristic;;…yrıcalıkları > İstanbul Havalimanı Hızlı Geçiş > GastroClub Kodunu Al adımlarını izleyerek geçiş kodunuzu kolayca alın. [Ücretsiz] geçiş için Fast Track hizmet noktasında ücretsiz geçiş kodunuzu görevliye iletmeniz yeterlidir. Kampanya Koşulları Uygu…;;;
albaraka--detay-istanbul-havalimani-hizli-gecis-kampanyasi;albaraka;kampanya_suresi;2026-07-31;0.95;rule_heuristic;;…ka Türk ve GastroClub kampanyayı durdurma ve/veya kampanya koşullarında değişiklik yapma hakkını saklı tutar. Kampanya, [31.07.2026] tarihine kadar geçerlidir.;;;
